city,state_code,total,total_user,total_p,virus,user_virus,virus_p,virus_rel_p,user_virus_p
Thorofare,NJ,1380,187,7.37967914438503,9,4,2.25,0.652173913043478,2.13903743315508
Viera West,FL,1004,187,5.36898395721925,8,4,2,0.796812749003984,2.13903743315508
Hightsville,NC,1150,187,6.14973262032086,1,1,1,0.0869565217391304,0.53475935828877
Litchfield Park,AZ,714,187,3.81818181818182,1,1,1,0.140056022408964,0.53475935828877
Mokena,IL,873,187,4.66844919786096,1,1,1,0.11454753722795,0.53475935828877
North Royalton,OH,1291,187,6.90374331550802,0,0,0,0,0
Castaic,CA,1448,186,7.78494623655914,9,9,1,0.621546961325967,4.83870967741936
Big Spring,TX,3396,186,18.258064516129,8,5,1.6,0.235571260306243,2.68817204301075
Lighthouse Point,FL,1170,186,6.29032258064516,7,5,1.4,0.598290598290599,2.68817204301075
Farmington,UT,893,186,4.8010752688172,4,4,1,0.447928331466965,2.1505376344086
Frankfort,IL,1275,186,6.85483870967742,16,4,4,1.25490196078431,2.1505376344086
Lemoore,CA,2161,186,11.6182795698925,4,4,1,0.1850994909764,2.1505376344086
Cleburne,TX,1813,186,9.74731182795699,21,3,7,1.15830115830116,1.61290322580645
Marietta,PA,1519,186,8.16666666666667,3,3,1,0.197498354180382,1.61290322580645
Bel Air North,MD,2143,186,11.5215053763441,4,2,2,0.186654223051797,1.0752688172043
San Benito,TX,924,186,4.96774193548387,2,2,1,0.216450216450216,1.0752688172043
Hendersonville,NC,1010,186,5.43010752688172,1,1,1,0.099009900990099,0.537634408602151
Ardmore,OK,879,186,4.7258064516129,0,0,0,0,0
Portland,TX,1322,185,7.14594594594595,7,7,1,0.529500756429652,3.78378378378378
Beckley,KY,1967,185,10.6324324324324,9,5,1.8,0.457549567869853,2.7027027027027
Cibolo,TX,1601,185,8.65405405405405,5,5,1,0.312304809494066,2.7027027027027
West Mifflin,PA,1833,185,9.90810810810811,19,4,4.75,1.03655210038189,2.16216216216216
Orion,MI,1676,185,9.05945945945946,5,3,1.66666666666667,0.298329355608592,1.62162162162162
Pembroke,NC,2694,185,14.5621621621622,3,3,1,0.111358574610245,1.62162162162162
Warrensburg,MO,3102,185,16.7675675675676,6,3,2,0.193423597678917,1.62162162162162
Kingman,AZ,986,185,5.32972972972973,6,2,3,0.608519269776876,1.08108108108108
Rosemont,CA,961,185,5.19459459459459,2,2,1,0.208116545265349,1.08108108108108
Hillside,NJ,740,185,4,1,1,1,0.135135135135135,0.540540540540541
Woonsocket,RI,3100,185,16.7567567567568,1,1,1,0.032258064516129,0.540540540540541
East Cleveland,OH,1720,185,9.2972972972973,0,0,0,0,0
Westmere,NY,642,185,3.47027027027027,0,0,0,0,0
Del Rio,TX,1301,184,7.07065217391304,8,5,1.6,0.614911606456572,2.71739130434783
Williamsport,PA,1778,184,9.66304347826087,13,5,2.6,0.731158605174353,2.71739130434783
Berlin,NJ,2078,184,11.2934782608696,6,4,1.5,0.288739172281039,2.17391304347826
Lake Park,GA,671,184,3.64673913043478,4,4,1,0.596125186289121,2.17391304347826
Warrenton,VA,802,184,4.35869565217391,4,4,1,0.498753117206983,2.17391304347826
Upper St Clair,PA,1262,184,6.85869565217391,3,3,1,0.237717908082409,1.6304347826087
Baker,LA,1733,184,9.41847826086956,2,2,1,0.115406809001731,1.08695652173913
Beaufort,SC,1400,184,7.60869565217391,2,2,1,0.142857142857143,1.08695652173913
Belle Meade,TN,880,184,4.78260869565217,2,2,1,0.227272727272727,1.08695652173913
Claremore,OK,1433,184,7.78804347826087,2,2,1,0.139567341242149,1.08695652173913
Riverside,MD,1387,184,7.53804347826087,2,2,1,0.144196106705119,1.08695652173913
Fairport,NY,1811,183,9.89617486338798,16,10,1.6,0.883489784649365,5.46448087431694
Westford,MA,1572,183,8.59016393442623,35,10,3.5,2.2264631043257,5.46448087431694
Moraga,CA,1287,183,7.0327868852459,11,6,1.83333333333333,0.854700854700855,3.27868852459016
Cheney,WA,2612,183,14.2732240437158,4,4,1,0.153139356814701,2.18579234972678
Cullman,AL,2220,183,12.1311475409836,6,4,1.5,0.27027027027027,2.18579234972678
North Liberty,IA,1941,183,10.6065573770492,3,3,1,0.154559505409583,1.63934426229508
Marquette,MI,1412,183,7.71584699453552,2,2,1,0.141643059490085,1.09289617486339
Smithfield,NC,862,183,4.7103825136612,3,2,1.5,0.348027842227378,1.09289617486339
Weatherford,OK,2297,183,12.551912568306,2,1,2,0.087070091423596,0.546448087431694
Farmingdale,NY,939,183,5.13114754098361,0,0,0,0,0
Brookfield,IL,1910,182,10.4945054945055,15,7,2.14285714285714,0.785340314136126,3.84615384615385
Rockledge,FL,2288,182,12.5714285714286,15,7,2.14285714285714,0.655594405594406,3.84615384615385
Woodbury,TN,1166,182,6.40659340659341,18,7,2.57142857142857,1.54373927958834,3.84615384615385
Beckley,WV,2053,182,11.2802197802198,7,6,1.16666666666667,0.340964442279591,3.2967032967033
Sumner,WA,1398,182,7.68131868131868,14,6,2.33333333333333,1.00143061516452,3.2967032967033
Cypress Lake,FL,1093,182,6.00549450549451,5,5,1,0.457456541628545,2.74725274725275
East la Mirada,CA,1747,182,9.5989010989011,6,5,1.2,0.343445907269605,2.74725274725275
McHenry,IL,1286,182,7.06593406593407,4,4,1,0.31104199066874,2.1978021978022
Middletown,IN,1716,182,9.42857142857143,13,4,3.25,0.757575757575757,2.1978021978022
Athens,AL,1235,182,6.78571428571429,4,3,1.33333333333333,0.323886639676113,1.64835164835165
Central Islip,NY,1781,182,9.78571428571429,2,2,1,0.112296462661426,1.0989010989011
Pasadena,MD,849,182,4.66483516483517,1,1,1,0.117785630153121,0.549450549450549
Hinsdale,IL,928,181,5.12707182320442,7,6,1.16666666666667,0.754310344827586,3.31491712707182
Lealman,FL,2195,181,12.1270718232044,13,6,2.16666666666667,0.592255125284738,3.31491712707182
Hercules,CA,2815,181,15.5524861878453,11,5,2.2,0.390763765541741,2.76243093922652
North Palm Beach,FL,1790,181,9.88950276243094,96,5,19.2,5.36312849162011,2.76243093922652
Lincolnwood,IL,778,181,4.29834254143646,5,3,1.66666666666667,0.6426735218509,1.65745856353591
Willoughby Hills,OH,928,181,5.12707182320442,4,3,1.33333333333333,0.431034482758621,1.65745856353591
Carlsbad,NM,1926,181,10.6408839779006,2,2,1,0.103842159916926,1.10497237569061
Leesburg,FL,1039,181,5.74033149171271,4,2,2,0.384985563041386,1.10497237569061
Princess Anne,MD,3225,181,17.8176795580111,2,2,1,0.062015503875969,1.10497237569061
Schiller Park,IL,587,181,3.24309392265193,2,2,1,0.340715502555366,1.10497237569061
Angleton,TX,1069,181,5.9060773480663,1,1,1,0.0935453695042095,0.552486187845304
Willingboro,NJ,2489,181,13.7513812154696,1,1,1,0.0401767778224186,0.552486187845304
Sheboygan,WI,1862,180,10.3444444444444,12,8,1.5,0.644468313641246,4.44444444444444
Poipu,HI,689,180,3.82777777777778,6,6,1,0.870827285921625,3.33333333333333
Ewa Beach,HI,1611,180,8.95,5,5,1,0.310366232153942,2.77777777777778
Elmwood Park,NJ,1332,180,7.4,5,4,1.25,0.375375375375375,2.22222222222222
North Aurora,IL,1039,180,5.77222222222222,5,4,1.25,0.481231953801732,2.22222222222222
Shorewood,IL,1090,180,6.05555555555556,4,4,1,0.36697247706422,2.22222222222222
East Riverdale,MD,1021,180,5.67222222222222,5,3,1.66666666666667,0.489715964740451,1.66666666666667
Mount Dora,FL,1068,180,5.93333333333333,2,2,1,0.187265917602996,1.11111111111111
Genoa,MI,1032,180,5.73333333333333,6,1,6,0.581395348837209,0.555555555555556
Hanover Park,IL,1000,180,5.55555555555556,1,1,1,0.1,0.555555555555556
Foothill Farms,CA,1505,179,8.40782122905028,17,11,1.54545454545455,1.12956810631229,6.14525139664804
North Salt Lake,UT,1819,179,10.1620111731844,17,9,1.88888888888889,0.934579439252336,5.02793296089386
Great Falls,MT,2098,179,11.7206703910615,9,7,1.28571428571429,0.428979980934223,3.91061452513966
Wappingers Falls,NY,1089,179,6.08379888268156,7,7,1,0.642791551882461,3.91061452513966
Roswell,NM,1995,179,11.145251396648,7,6,1.16666666666667,0.350877192982456,3.35195530726257
Bethel,CT,1293,179,7.22346368715084,5,5,1,0.386697602474865,2.79329608938547
Rancho San Diego,CA,1908,179,10.659217877095,8,5,1.6,0.419287211740042,2.79329608938547
Fremont,NE,1243,179,6.94413407821229,5,4,1.25,0.402252614641995,2.23463687150838
Savage,MN,1634,179,9.12849162011173,9,4,2.25,0.550795593635251,2.23463687150838
Scio,MI,857,179,4.7877094972067,9,4,2.25,1.05017502917153,2.23463687150838
Newburgh,IN,1935,179,10.8100558659218,9,3,3,0.465116279069767,1.67597765363129
Searingtown,NY,1258,179,7.02793296089386,3,3,1,0.238473767885533,1.67597765363129
Seekonk,MA,899,179,5.02234636871508,3,3,1,0.333704115684093,1.67597765363129
Sandusky South,OH,1279,179,7.14525139664805,8,2,4,0.625488663017983,1.11731843575419
Dacono,CO,965,179,5.39106145251397,1,1,1,0.103626943005181,0.558659217877095
Opelousas,LA,2906,179,16.2346368715084,1,1,1,0.0344115622849277,0.558659217877095
Villa Rica,GA,927,179,5.17877094972067,0,0,0,0,0
Mill Hall,PA,1010,178,5.67415730337079,18,9,2,1.78217821782178,5.0561797752809
Fort Carson,CO,4444,178,24.9662921348315,12,8,1.5,0.27002700270027,4.49438202247191
Morehead,KY,1684,178,9.46067415730337,9,6,1.5,0.534441805225653,3.37078651685393
Waukee,IA,1989,178,11.1741573033708,5,5,1,0.251382604323781,2.80898876404494
Madeira Beach,FL,1692,178,9.50561797752809,16,4,4,0.945626477541371,2.24719101123596
Forest Hill,TX,1199,178,6.73595505617978,3,3,1,0.250208507089241,1.68539325842697
Dover,NJ,1502,178,8.43820224719101,2,2,1,0.133155792276964,1.12359550561798
Graham,NC,863,178,4.84831460674157,2,2,1,0.231749710312862,1.12359550561798
Lebanon,OH,758,178,4.25842696629214,0,0,0,0,0
Riverbank,CA,1080,178,6.06741573033708,0,0,0,0,0
West Linn,OR,2785,177,15.7344632768362,16,7,2.28571428571429,0.574506283662478,3.95480225988701
Williamsville,NY,1196,177,6.75706214689266,9,7,1.28571428571429,0.752508361204014,3.95480225988701
Muskogee,OK,2108,177,11.909604519774,6,6,1,0.284629981024668,3.38983050847458
Reading,MA,1462,177,8.25988700564972,10,6,1.66666666666667,0.683994528043776,3.38983050847458
Exton,PA,1522,177,8.59887005649718,9,5,1.8,0.591327201051248,2.82485875706215
Biscayne Park,FL,1497,177,8.45762711864407,4,4,1,0.267201068804275,2.25988700564972
Garrison,MD,1328,177,7.50282485875706,4,4,1,0.301204819277108,2.25988700564972
Saline,MI,1225,177,6.92090395480226,7,4,1.75,0.571428571428571,2.25988700564972
Bluffton,SC,1057,177,5.97175141242938,3,3,1,0.283822138126774,1.69491525423729
Fort George G Meade,MD,1868,177,10.5536723163842,4,3,1.33333333333333,0.214132762312634,1.69491525423729
Gardendale,AL,2511,177,14.1864406779661,5,3,1.66666666666667,0.199123855037834,1.69491525423729
Lindenhurst,NY,1399,177,7.90395480225989,3,3,1,0.214438884917798,1.69491525423729
Ashland,VA,720,177,4.06779661016949,2,2,1,0.277777777777778,1.12994350282486
Cullowhee,NC,2445,177,13.8135593220339,4,2,2,0.16359918200409,1.12994350282486
Keystone,CO,781,177,4.41242937853107,2,2,1,0.256081946222791,1.12994350282486
Oregon,OH,1198,177,6.7683615819209,2,2,1,0.166944908180301,1.12994350282486
West Point,NY,1142,177,6.45197740112994,2,2,1,0.175131348511384,1.12994350282486
Union Park,FL,1088,177,6.14689265536723,1,1,1,0.0919117647058823,0.564971751412429
Plainview,TX,2330,177,13.1638418079096,0,0,0,0,0
Crestview,FL,6059,176,34.4261363636364,19,10,1.9,0.313583099521373,5.68181818181818
Phoenixville,PA,2101,176,11.9375,11,7,1.57142857142857,0.523560209424084,3.97727272727273
Fishkill,NY,1389,176,7.89204545454545,7,6,1.16666666666667,0.503959683225342,3.40909090909091
Princeton North,NJ,1149,176,6.52840909090909,8,6,1.33333333333333,0.696257615317667,3.40909090909091
Colma,CA,338,176,1.92045454545455,2,2,1,0.591715976331361,1.13636363636364
Kankakee,IL,1543,176,8.76704545454546,8,2,4,0.518470511989631,1.13636363636364
Norridge,IL,688,176,3.90909090909091,2,2,1,0.290697674418605,1.13636363636364
Orange,OH,633,176,3.59659090909091,2,2,1,0.315955766192733,1.13636363636364
Watertown,NY,1309,176,7.4375,2,2,1,0.152788388082506,1.13636363636364
Victor,NY,671,176,3.8125,1,1,1,0.14903129657228,0.568181818181818
Bridgeview,IL,939,176,5.33522727272727,0,0,0,0,0
Willis,TX,840,176,4.77272727272727,0,0,0,0,0
Coventry,RI,2145,175,12.2571428571429,10,6,1.66666666666667,0.466200466200466,3.42857142857143
Garden City,SC,1949,175,11.1371428571429,7,6,1.16666666666667,0.359158542842483,3.42857142857143
Fenton,MI,1031,175,5.89142857142857,16,5,3.2,1.55189136760427,2.85714285714286
Hollister,CA,1275,175,7.28571428571429,5,5,1,0.392156862745098,2.85714285714286
Avon,CO,1125,175,6.42857142857143,4,4,1,0.355555555555556,2.28571428571429
Bethany,OK,1708,175,9.76,4,4,1,0.234192037470726,2.28571428571429
Lansdowne,MD,1628,175,9.30285714285714,5,4,1.25,0.307125307125307,2.28571428571429
Leisure City,FL,1289,175,7.36571428571429,5,4,1.25,0.387897595034911,2.28571428571429
Fairhope,AL,1223,175,6.98857142857143,9,3,3,0.735895339329517,1.71428571428571
Nicholasville,KY,1224,175,6.99428571428571,5,3,1.66666666666667,0.408496732026144,1.71428571428571
Wahiawa,HI,1860,175,10.6285714285714,5,3,1.66666666666667,0.268817204301075,1.71428571428571
Ashland,NJ,630,175,3.6,3,2,1.5,0.476190476190476,1.14285714285714
Carpinteria,CA,712,175,4.06857142857143,2,2,1,0.280898876404494,1.14285714285714
Easton,MA,1540,175,8.8,2,2,1,0.12987012987013,1.14285714285714
Hillsborough,NH,806,175,4.60571428571429,2,2,1,0.248138957816377,1.14285714285714
Woodfield,SC,1429,175,8.16571428571429,2,2,1,0.139958012596221,1.14285714285714
Groesbeck,OH,923,175,5.27428571428571,1,1,1,0.108342361863489,0.571428571428571
Sanger,CA,1215,175,6.94285714285714,0,0,0,0,0
Farmington,NM,3589,174,20.6264367816092,9,7,1.28571428571429,0.250766230147673,4.02298850574713
Broomall,PA,1429,174,8.21264367816092,9,6,1.5,0.629811056682995,3.44827586206897
Groton,CT,1298,174,7.45977011494253,9,6,1.5,0.693374422187982,3.44827586206897
Affton,MO,1255,174,7.21264367816092,11,5,2.2,0.876494023904383,2.8735632183908
French Valley,CA,2206,174,12.6781609195402,10,5,2,0.453309156844968,2.8735632183908
South Elgin,IL,1168,174,6.71264367816092,7,5,1.4,0.599315068493151,2.8735632183908
Niceville,FL,1488,174,8.55172413793103,8,4,2,0.537634408602151,2.29885057471264
Rochester,MI,682,174,3.91954022988506,6,4,1.5,0.879765395894428,2.29885057471264
Mount Pleasant,NY,848,174,4.87356321839081,8,3,2.66666666666667,0.943396226415094,1.72413793103448
Rolla,MO,2059,174,11.8333333333333,3,3,1,0.14570179698883,1.72413793103448
West Lake Hills,TX,635,174,3.64942528735632,4,3,1.33333333333333,0.62992125984252,1.72413793103448
Broadview,IL,724,174,4.16091954022988,2,2,1,0.276243093922652,1.14942528735632
Streamwood,IL,1035,174,5.94827586206897,2,2,1,0.193236714975845,1.14942528735632
Forest Park,OH,1436,174,8.25287356321839,0,0,0,0,0
Scarsdale,NY,715,173,4.13294797687861,12,9,1.33333333333333,1.67832167832168,5.20231213872832
West St Paul,MN,1333,173,7.70520231213873,8,7,1.14285714285714,0.600150037509377,4.04624277456647
Hillsdale,IN,2036,173,11.7687861271676,7,6,1.16666666666667,0.343811394891945,3.46820809248555
Oakwood,GA,1705,173,9.85549132947977,11,6,1.83333333333333,0.645161290322581,3.46820809248555
Danville,NH,982,173,5.67630057803468,6,5,1.2,0.610997963340122,2.89017341040462
Mundelein,IL,1523,173,8.80346820809249,6,5,1.2,0.393959290873276,2.89017341040462
Red Bank,SC,1841,173,10.6416184971098,17,5,3.4,0.923411189570886,2.89017341040462
Derby,CO,1367,173,7.90173410404624,14,4,3.5,1.02414045354792,2.3121387283237
Bedford Heights,OH,1577,173,9.11560693641619,6,3,2,0.380469245402663,1.73410404624277
Galesburg,IL,1332,173,7.69942196531792,6,3,2,0.450450450450451,1.73410404624277
Monroe,OH,1043,173,6.02890173410405,4,3,1.33333333333333,0.383509108341323,1.73410404624277
Crestwood,IL,926,173,5.35260115606936,3,2,1.5,0.323974082073434,1.15606936416185
Exeter,NH,944,173,5.45664739884393,2,2,1,0.211864406779661,1.15606936416185
Feather Sound,FL,690,173,3.98843930635838,2,2,1,0.289855072463768,1.15606936416185
North Bay Village,FL,1097,173,6.34104046242775,11,1,11,1.00273473108478,0.578034682080925
Cheshire,CT,1767,172,10.2732558139535,29,8,3.625,1.64119977362762,4.65116279069768
Ewa Gentry,HI,2275,172,13.2267441860465,15,8,1.875,0.659340659340659,4.65116279069768
Countryside,IL,690,172,4.01162790697674,6,6,1,0.869565217391304,3.48837209302326
Dade City,FL,1749,172,10.1686046511628,9,5,1.8,0.514579759862779,2.90697674418605
Bellport,NY,711,172,4.13372093023256,5,4,1.25,0.70323488045007,2.32558139534884
Hazel Park,MI,978,172,5.68604651162791,6,4,1.5,0.613496932515337,2.32558139534884
Huntington,VA,1155,172,6.71511627906977,7,4,1.75,0.606060606060606,2.32558139534884
Richmond Hill,GA,1563,172,9.08720930232558,7,4,1.75,0.447856685860525,2.32558139534884
Alice,TX,1915,172,11.1337209302326,3,3,1,0.156657963446475,1.74418604651163
Antelope,CA,1933,172,11.2383720930233,4,3,1.33333333333333,0.206932229694775,1.74418604651163
Belle Mead,NJ,911,172,5.29651162790698,3,3,1,0.329308452250274,1.74418604651163
Hobart,OK,1682,172,9.77906976744186,6,3,2,0.356718192627824,1.74418604651163
Horn Lake,MS,1443,172,8.38953488372093,6,3,2,0.415800415800416,1.74418604651163
Foley,AL,1086,172,6.31395348837209,3,2,1.5,0.276243093922652,1.16279069767442
Vernon,CT,787,172,4.57558139534884,2,2,1,0.254129606099111,1.16279069767442
Oakdale,MN,583,172,3.38953488372093,0,0,0,0,0
Wenatchee,WA,1826,171,10.6783625730994,15,11,1.36363636363636,0.821467688937569,6.4327485380117
Redland,MD,1929,171,11.280701754386,13,9,1.44444444444444,0.673924313115604,5.26315789473684
East St Louis,IL,1650,171,9.64912280701754,9,5,1.8,0.545454545454546,2.92397660818713
Charleston,IL,1922,171,11.2397660818713,4,4,1,0.208116545265349,2.33918128654971
Oneonta,NY,1518,171,8.87719298245614,4,4,1,0.263504611330698,2.33918128654971
The Acreage,FL,1134,171,6.63157894736842,10,4,2.5,0.881834215167549,2.33918128654971
West Puente Valley,CA,1125,171,6.57894736842105,3,3,1,0.266666666666667,1.75438596491228
Canonsburg,PA,1021,171,5.97076023391813,5,2,2.5,0.489715964740451,1.16959064327485
Morro Bay,CA,858,171,5.01754385964912,2,2,1,0.233100233100233,1.16959064327485
Carlstadt,NJ,689,171,4.02923976608187,1,1,1,0.145137880986938,0.584795321637427
Fairmont,WV,1179,171,6.89473684210526,0,0,0,0,0
East Hill-Meridian,WA,1646,170,9.68235294117647,13,9,1.44444444444444,0.789793438639125,5.29411764705882
Chappaqua,NY,870,170,5.11764705882353,8,6,1.33333333333333,0.919540229885057,3.52941176470588
Bal Harbour,FL,673,170,3.95882352941176,5,4,1.25,0.742942050520059,2.35294117647059
Haddonfield,NJ,752,170,4.42352941176471,10,4,2.5,1.32978723404255,2.35294117647059
Plymouth,MI,702,170,4.12941176470588,5,4,1.25,0.712250712250712,2.35294117647059
Somerset,NJ,1588,170,9.34117647058824,4,4,1,0.251889168765743,2.35294117647059
Florin,CA,1510,170,8.88235294117647,18,3,6,1.19205298013245,1.76470588235294
Mesquite,NV,936,170,5.50588235294118,3,3,1,0.32051282051282,1.76470588235294
Somerville,NJ,1765,170,10.3823529411765,5,3,1.66666666666667,0.28328611898017,1.76470588235294
East Ridge,TN,1716,170,10.0941176470588,2,2,1,0.116550116550117,1.17647058823529
Avenel,NJ,979,170,5.75882352941177,1,1,1,0.102145045965271,0.588235294117647
Cedar Hills,OR,927,170,5.45294117647059,1,1,1,0.107874865156419,0.588235294117647
Fraser,MI,1329,170,7.81764705882353,1,1,1,0.0752445447705041,0.588235294117647
Westmont,NJ,774,170,4.55294117647059,1,1,1,0.129198966408269,0.588235294117647
Eureka,CA,2154,169,12.7455621301775,70,13,5.38461538461539,3.24976787372331,7.69230769230769
Delran,NJ,2358,169,13.9526627218935,26,10,2.6,1.10262934690416,5.91715976331361
Lake Worth,FL,1024,169,6.05917159763314,7,6,1.16666666666667,0.68359375,3.55029585798817
Martha Lake,WA,1446,169,8.55621301775148,5,5,1,0.345781466113416,2.9585798816568
Beacon,NY,1183,169,7,4,4,1,0.338123415046492,2.36686390532544
Calexico,CA,2067,169,12.2307692307692,5,4,1.25,0.241896468311563,2.36686390532544
East Hanover,NJ,1040,169,6.15384615384615,5,4,1.25,0.480769230769231,2.36686390532544
Navarre,FL,1959,169,11.5917159763314,6,4,1.5,0.306278713629403,2.36686390532544
Scarborough,ME,833,169,4.92899408284024,3,3,1,0.360144057623049,1.77514792899408
Tillmans Corner,AL,1225,169,7.24852071005917,4,3,1.33333333333333,0.326530612244898,1.77514792899408
Austell,GA,1079,169,6.38461538461539,3,2,1.5,0.278035217794254,1.18343195266272
